,strain,region,clade_membership,num_date,season,A/Texas/50/2012,A/Perth/16/2009,A/HongKong/4801/2014,A/Wisconsin/67/2005,A/Switzerland/9715293/2013,A/Victoria/361/2011,A/Brisbane/10/2007,A/Alaska/232/2015
1366,A/NewYork/1190/2009,north_america,unassigned,2009.14236824,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1367,A/Virginia/2/2009,north_america,unassigned,2009.0109514,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1370,A/Pennsylvania/5/2009,north_america,unassigned,2009.18069815,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1371,A/Albania/250/2009,europe,unassigned,2009.15331964,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1373,A/Massachusetts/13/2008,north_america,unassigned,2008.94729637,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1375,A/Idaho/4/2009,north_america,unassigned,2009.19712526,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1376,A/NewYork/3/2009,north_america,unassigned,2009.05475702,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1379,A/Stockholm/25/2009,europe,unassigned,2009.10951403,2008-2009,13.0,6.0,16.0,7.0,16.0,8.0,2.0,14.0
1381,A/California/VRDL197/2009,north_america,unassigned,2009.32306639,2009-2010,13.0,6.0,16.0,7.0,16.0,8.0,2.0,14.0
1382,A/Hawaii/5/2009,north_america,unassigned,2009.07939767,2009-2010,14.0,7.0,17.0,6.0,15.0,9.0,3.0,15.0
1385,A/Montana/2/2008,north_america,unassigned,2008.93908282,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1387,A/Stockholm/19/2009,europe,unassigned,2009.05749487,2009-2010,14.0,7.0,17.0,6.0,16.0,9.0,3.0,15.0
1389,A/Stockholm/33/2008,europe,unassigned,2008.97467488,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1391,A/Stockholm/13/2009,europe,unassigned,2009.0164271,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1393,A/Moldova/167/2009,europe,unassigned,2009.16974675,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1394,A/Moldova/169/2009,europe,unassigned,2009.16974675,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1397,A/Netherlands/69/2009,europe,unassigned,2009.03011636,2008-2009,13.0,6.0,15.0,6.0,16.0,8.0,2.0,14.0
1399,A/Stockholm/2/2009,europe,unassigned,2009.03559206,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1400,A/Sweden/11/2008,europe,unassigned,2008.96646133,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1403,A/Boston/75/2009,north_america,unassigned,2009.04106776,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1404,A/Thuringen/75/2008,europe,unassigned,2008.8678987,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1407,A/Iowa/3/2009,north_america,unassigned,2009.00273785,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1409,A/Nevada/WRAIR1144P/2009,north_america,unassigned,2009.08487337,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1410,A/Nevada/WRAIR1258P/2009,north_america,unassigned,2009.08487337,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1413,A/SouthDakota/WRAIR1177P/2009,north_america,unassigned,2009.0,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1414,A/Stockholm/9/2009,europe,unassigned,2009.00273785,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1417,A/Wisconsin/24/2008,north_america,unassigned,2008.97741273,2008-2009,13.0,6.0,15.0,7.0,16.0,8.0,2.0,13.0
1419,A/Stockholm/47/2009,europe,unassigned,2009.12867899,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1420,A/England/687/2008,europe,unassigned,2008.99657769,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1423,A/Quebec/RV0623/2009,north_america,unassigned,2009.06023272,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1424,A/Sweden/6/2008,europe,unassigned,2008.93634497,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1427,A/Stockholm/32/2008,europe,unassigned,2008.96098563,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1428,A/Sweden/7/2008,europe,unassigned,2008.93908282,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1431,A/NorthCarolina/8/2008,north_america,unassigned,2008.99383984,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1432,A/Stockholm/10/2009,europe,unassigned,2009.0109514,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1435,A/RheinlandPfalz/32/2009,europe,unassigned,2009.09856263,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1437,A/Victoria/502/2009,oceania,unassigned,2009.06570842,2009-2010,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1438,A/California/VRDL316/2009,north_america,unassigned,2009.33675565,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1441,A/Arizona/WRAIR1562P/2009,north_america,unassigned,2009.1615332,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1442,A/NewYork/1194/2009,north_america,unassigned,2009.20260096,2009-2010,12.0,6.0,15.0,7.0,16.0,7.0,2.0,13.0
1445,A/Stockholm/26/2009,europe,unassigned,2009.11225188,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1446,A/Umea/3/2009,europe,unassigned,2009.1615332,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1449,A/Novosibirsk/319/2009,west_asia,unassigned,2009.08487337,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1450,A/Alabama/WRAIR1242P/2009,north_america,unassigned,2009.08487337,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1453,A/Stockholm/27/2009,europe,unassigned,2009.11225188,2008-2009,37.0,31.0,39.0,32.0,41.0,32.0,28.0,38.0
1454,A/Geneva/1570509/2009,europe,unassigned,2009.12046543,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1456,A/California/VRDL196/2009,north_america,unassigned,2009.32306639,2009-2010,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1458,A/California/VRDL279/2009,north_america,unassigned,2009.32580424,2009-2010,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1459,A/California/VRDL183/2009,north_america,unassigned,2009.31759069,2009-2010,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1461,A/Kentucky/1/2007,north_america,unassigned,2007.77937719,2006-2007,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1462,A/Kansas/UR07-0137/2008,north_america,unassigned,2008.17522245,2007-2008,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1464,A/California/8/2008,north_america,unassigned,2008.6899384,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1465,A/Toyama/123/2008,japan_korea,unassigned,2008.25462012,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1467,A/Kentucky/UR07-0068/2008,north_america,unassigned,2008.13963039,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1468,A/Thuringen/2202/2008,europe,unassigned,2008.10580634,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1470,A/NewYork/UR07-0111/2008,north_america,unassigned,2008.15879535,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1471,A/NewYork/UR07-0133/2008,north_america,unassigned,2008.1779603,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1473,A/Pavia/32/2007,europe,unassigned,2007.99657769,2007-2008,14.0,7.0,15.0,8.0,17.0,9.0,3.0,13.0
1474,A/Wisconsin/3/2009,north_america,unassigned,2009.0164271,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1476,A/Japan/AF1456/2008,japan_korea,unassigned,2008.20807666,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1477,A/Kentucky/UR07-0028/2008,north_america,unassigned,2008.12320329,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1479,A/NewMexico/2/2008,north_america,unassigned,2008.3559206,2008-2009,13.0,7.0,16.0,8.0,17.0,8.0,3.0,14.0
1481,A/NewJersey/14/2008,north_america,unassigned,2008.25735797,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1482,A/NewYork/28/2008,north_america,unassigned,2008.36413415,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1484,A/NewJersey/21/2007,north_america,unassigned,2007.99657769,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1486,A/Germany/AF1862/2008,europe,unassigned,2008.22724162,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1487,A/Germany/AF1869/2008,europe,unassigned,2008.22724162,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1488,A/Germany/AF1850/2008,europe,unassigned,2008.22724162,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1491,A/Michigan/1/2008,north_america,unassigned,2008.24914442,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1492,A/Boston/81/2008,north_america,unassigned,2008.19712526,2007-2008,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1494,A/Auckland/121/2008,oceania,unassigned,2008.59411362,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1496,A/Sydney/2/2008,oceania,unassigned,2008.32580424,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1498,A/Christchurch/19/2008,oceania,unassigned,2008.64065708,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1500,A/Auckland/104/2008,oceania,unassigned,2008.58042437,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1501,A/Darwin/1/2008,oceania,unassigned,2008.61327858,2008-2009,12.0,5.0,15.0,6.0,16.0,7.0,1.0,13.0
1504,A/Colombia/7158/2009,south_america,unassigned,2009.56399726,2009-2010,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1505,A/Maracay/FLA6553/2009,south_america,unassigned,2009.08213552,2008-2009,13.0,6.0,16.0,7.0,17.0,8.0,2.0,14.0
1508,A/Moscow/26/2009,west_asia,unassigned,2009.15058179,2009-2010,14.0,5.0,17.0,10.0,18.0,9.0,5.0,15.0
1510,A/Egypt/N11396/2009,africa,unassigned,2009.74743326,2009-2010,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1511,A/NewYork/3932/2009,north_america,unassigned,2009.42162902,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1512,A/Malaysia/614/2009,southeast_asia,unassigned,2009.26557153,2008-2009,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1513,A/Japan/26/2009,japan_korea,unassigned,2009.09856263,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1515,A/Perth/26/2009,oceania,unassigned,2009.34223135,2008-2009,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1516,A/Texas/WRAIR1239P/2009,north_america,unassigned,2009.08487337,2008-2009,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1518,A/Korea/WRAIR1038P/2009,japan_korea,unassigned,2009.26830938,2008-2009,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1519,A/Korea/5991/2009,japan_korea,unassigned,2009.3559206,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1521,A/Gyeonggi/185/2009,japan_korea,unassigned,2009.20260096,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1523,A/Perth/16/2009,oceania,unassigned,2009.26283368,2008-2009,13.0,0.0,15.0,11.0,17.0,8.0,6.0,13.0
1524,A/Pennsylvania/15/2010,north_america,unassigned,2010.72553046,2010-2011,13.0,0.0,15.0,11.0,17.0,8.0,6.0,13.0
1526,A/California/VRDL159/2009,north_america,unassigned,2009.32032854,2009-2010,11.0,2.0,13.0,11.0,15.0,6.0,6.0,11.0
1529,A/California/VRDL340/2009,north_america,unassigned,2009.33675565,2008-2009,11.0,2.0,13.0,11.0,15.0,6.0,6.0,11.0
1530,A/California/VRDL317/2009,north_america,unassigned,2009.34223135,2008-2009,11.0,2.0,13.0,11.0,15.0,6.0,6.0,11.0
1532,A/California/VRDL315/2009,north_america,unassigned,2009.32854209,2008-2009,11.0,2.0,13.0,11.0,15.0,6.0,6.0,11.0
1533,A/California/VRDL313/2009,north_america,unassigned,2009.32854209,2008-2009,12.0,3.0,14.0,12.0,16.0,7.0,7.0,12.0
1534,A/California/VRDL260/2009,north_america,unassigned,2009.32854209,2008-2009,11.0,2.0,13.0,11.0,15.0,6.0,6.0,11.0
1538,A/Honduras/6065/2010,north_america,unassigned,2010.27926078,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1539,A/Honduras/2445/2009,north_america,unassigned,2009.5119781,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1540,A/CaymanIslands/9266/2009,north_america,unassigned,2009.80492813,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1543,A/NewYork/5/2010,north_america,unassigned,2010.22724162,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,12.0
1544,A/Brazil/610/2010,south_america,unassigned,2010.39151266,2010-2011,15.0,4.0,17.0,11.0,19.0,10.0,6.0,14.0
1546,A/Acre/26954/2010,south_america,unassigned,2010.25462012,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1547,A/Acre/15093/2010,south_america,unassigned,2010.1670089,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1551,A/HongKong/1985/2009,china,unassigned,2009.25462012,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1552,A/SouthCarolina/14/2009,north_america,unassigned,2009.183436,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1555,A/NewYork/1193/2009,north_america,unassigned,2009.20260096,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1556,A/California/VRDL375/2009,north_america,unassigned,2009.31759069,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1559,A/Singapore/GP3303/2009,southeast_asia,unassigned,2009.64613279,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1561,A/Morobe/10/2009,oceania,unassigned,2009.65160849,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1562,A/Morobe/2/2009,oceania,unassigned,2009.65160849,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1565,A/Bhutan/154/2009,south_asia,unassigned,2009.45722108,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1566,A/Boston/97/2009,north_america,unassigned,2009.3559206,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1568,A/CostaRica/5023/2009,north_america,unassigned,2009.55852156,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1570,A/Brandenburg/40/2009,europe,unassigned,2009.64613279,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1571,A/Brandenburg/39/2009,europe,unassigned,2009.64613279,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1574,A/Shanghai-Fengxian/1170/2011,china,unassigned,2011.35318275,2011-2012,13.0,2.0,13.0,11.0,17.0,8.0,6.0,13.0
1575,A/Mexico/7880/2009,north_america,unassigned,2009.67624914,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1577,A/California/VRDL360/2009,north_america,unassigned,2009.41889117,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1580,A/Gyeonggi/3079/2009,japan_korea,unassigned,2009.65434634,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1581,A/Lao/256/2009,southeast_asia,unassigned,2009.97741273,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1583,A/California/VRDL176/2009,north_america,unassigned,2009.31759069,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1586,A/Ghana/FS-464/2010,africa,unassigned,2010.19986311,2010-2011,14.0,4.0,16.0,13.0,18.0,9.0,8.0,14.0
1587,A/Ghana/FS-376/2010,africa,unassigned,2010.1724846,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1589,A/NordrheinWestfalen/1/2010,europe,unassigned,2010.0109514,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1590,A/Bordeaux/1942/2009,europe,unassigned,2009.7118412,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1592,A/Ghana/FS-526/2010,africa,unassigned,2010.19986311,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1593,A/Ghana/FS-1243/2010,africa,unassigned,2010.22997947,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1594,A/Ghana/FS-10-3811/2010,africa,unassigned,2010.45722108,2010-2011,13.0,3.0,15.0,12.0,17.0,8.0,7.0,13.0
1596,A/Luxembourg/782/2009,europe,unassigned,2009.34770705,2008-2009,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1598,A/Singapore/22/2009,southeast_asia,unassigned,2009.22724162,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1600,A/Norway/1759/2009,europe,unassigned,2009.43805613,2009-2010,12.0,1.0,14.0,10.0,16.0,7.0,5.0,12.0
1601,A/Thailand/CU-B1672/2009,southeast_asia,unassigned,2009.82683094,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1604,A/Thailand/CU-H1071/2009,southeast_asia,unassigned,2009.93908282,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1605,A/HongKong/34114/2009,china,unassigned,2009.84873374,2009-2010,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1607,A/SuratThani/116/2010,southeast_asia,unassigned,2010.10677618,2009-2010,16.0,5.0,18.0,14.0,20.0,11.0,9.0,16.0
1610,A/Hawaii/18/2010,north_america,unassigned,2010.73100616,2010-2011,14.0,3.0,16.0,12.0,18.0,9.0,7.0,13.0
1611,A/Japan/AF2158/2009,japan_korea,unassigned,2009.86516085,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,13.0
1613,A/SuratThani/269/2010,southeast_asia,unassigned,2010.22176591,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1614,A/Nagano-C/121/2009,japan_korea,unassigned,2009.82409309,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1616,A/Thailand/CU-H1285/2010,southeast_asia,unassigned,2010.05475702,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1618,A/Thailand/CU-H1817/2010,southeast_asia,unassigned,2010.22724162,2010-2011,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1619,A/Thailand/CU-H1443/2010,southeast_asia,unassigned,2010.09308693,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1621,A/TianjinHexi/18/2010,china,unassigned,2010.0109514,2009-2010,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1623,A/Lithuania/142K/2009,europe,unassigned,2009.49555099,2008-2009,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1625,A/Grenoble/1144/2009,europe,unassigned,2009.45722108,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1626,A/Iran/755/2009,west_asia,unassigned,2009.49281314,2008-2009,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1629,A/Mississippi/AF2159/2009,north_america,unassigned,2009.62696783,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1631,A/TianjinHexi/1266/2010,china,unassigned,2010.35865845,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1632,A/Tianjin-Nankai/1912/2010,china,unassigned,2010.22450376,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1636,A/Ontario/C627683/2010,north_america,unassigned,2010.76659822,2010-2011,17.0,6.0,19.0,15.0,21.0,12.0,10.0,17.0
1637,A/Beijing-Xicheng/11688/2011,china,unassigned,2011.75290897,2011-2012,18.0,7.0,18.0,16.0,22.0,13.0,11.0,18.0
1639,A/HongKong/1775/2010,china,unassigned,2010.23545517,2010-2011,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1640,A/TianjinNankai/1842/2010,china,unassigned,2010.1615332,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1643,A/Hubei-Qiaokou/1271/2010,china,unassigned,2010.678987,2010-2011,16.0,5.0,18.0,14.0,20.0,11.0,9.0,16.0
1645,A/Heilongjiang-Xiangyang/1134/2011,china,unassigned,2011.20533881,2011-2012,16.0,5.0,18.0,14.0,20.0,11.0,9.0,16.0
1646,A/LiaoningDandongXigang/1504/2010,china,unassigned,2010.30116359,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1649,A/Korea/AF2709/2011,japan_korea,unassigned,2011.0164271,2010-2011,17.0,6.0,19.0,15.0,21.0,12.0,10.0,17.0
1650,A/Fukuoka-C/62/2011,japan_korea,unassigned,2011.1779603,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1652,A/Heilongjiang-Taoshan/147/2011,china,unassigned,2011.28473648,2011-2012,16.0,5.0,18.0,14.0,20.0,11.0,9.0,16.0
1654,A/Belgrade/WRAIR2379N/2010,europe,unassigned,2010.81314168,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1655,A/Belgrade/WRAIR2956T/2010,europe,unassigned,2010.81587953,2010-2011,15.0,4.0,17.0,13.0,19.0,10.0,8.0,15.0
1657,A/Stockholm/6/2010,europe,unassigned,2010.74195756,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1658,A/Heilongjiang-Nangang/124/2011,china,unassigned,2011.18069815,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1660,A/Osaka/72/2010,japan_korea,unassigned,2010.79397673,2010-2011,16.0,5.0,18.0,13.0,20.0,11.0,9.0,16.0
1661,A/Akita/7/2010,japan_korea,unassigned,2010.57221081,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1663,A/Stockholm/7/2010,europe,unassigned,2010.862423,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1664,A/Stockholm/10/2010,europe,unassigned,2010.88158795,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1666,A/Stockholm/4/2010,europe,unassigned,2010.51471595,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1668,A/Stockholm/7/2011,europe,unassigned,2011.02737851,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1669,A/Norway/1186/2011,europe,unassigned,2011.20260096,2011-2012,16.0,5.0,18.0,12.0,20.0,11.0,8.0,16.0
1673,A/Netherlands/63/2011,europe,unassigned,2011.0109514,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1674,A/HongKong/6925/2010,china,unassigned,2010.91170431,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1676,A/Hunan-Yanfeng/165/2011,china,unassigned,2011.28199863,2011-2012,16.0,5.0,18.0,13.0,18.0,11.0,9.0,16.0
1678,A/Malmo/6/2010,europe,unassigned,2010.96372348,2010-2011,16.0,5.0,18.0,13.0,18.0,11.0,9.0,16.0
1680,A/Malmo/5/2010,europe,unassigned,2010.93086927,2010-2011,16.0,5.0,18.0,13.0,18.0,11.0,9.0,16.0
1681,A/Stockholm/6/2011,europe,unassigned,2011.00821355,2010-2011,16.0,5.0,18.0,13.0,18.0,11.0,9.0,16.0
1684,A/HongKong/3170/2010,china,unassigned,2010.63244353,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1686,A/Norway/1150/2010,europe,unassigned,2010.81861739,2010-2011,16.0,5.0,18.0,13.0,20.0,11.0,9.0,16.0
1687,A/Novosibirsk/1832/2011,west_asia,unassigned,2011.28473648,2011-2012,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1690,A/Brisbane/253/2010,oceania,unassigned,2010.71457906,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1691,A/Niigata/1147/2010,japan_korea,unassigned,2010.58590007,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1695,A/Shimane/161/2011,japan_korea,unassigned,2011.18069815,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1696,A/Guizhou-Nanming/11165/2011,china,unassigned,2011.81040383,2011-2012,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1698,A/Shimane/194/2011,japan_korea,unassigned,2011.28473648,2011-2012,17.0,6.0,19.0,14.0,21.0,12.0,10.0,17.0
1699,A/Novosibirsk/1927/2011,west_asia,unassigned,2011.30116359,2011-2012,16.0,5.0,18.0,13.0,20.0,11.0,9.0,16.0
1701,A/Georgia/15/2010,north_america,unassigned,2010.71731691,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1703,A/Ehime/39/2010,japan_korea,unassigned,2010.83230664,2010-2011,15.0,4.0,17.0,12.0,19.0,10.0,8.0,15.0
1705,A/Umea/2/2010,europe,unassigned,2010.98288843,2010-2011,16.0,5.0,16.0,13.0,20.0,11.0,9.0,16.0
1707,A/Jiangsu-Danyang/1647/2012,china,unassigned,2012.77754962,2012-2013,17.0,6.0,17.0,14.0,21.0,12.0,10.0,17.0
1708,A/Jiangsu-Donghai/57/2012,china,unassigned,2012.67351129,2012-2013,17.0,7.0,18.0,14.0,21.0,13.0,11.0,18.0
1710,A/Guangdong/560/2009,china,unassigned,2009.47364819,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1711,A/California/VRDL361/2009,north_america,unassigned,2009.47364819,2009-2010,14.0,3.0,16.0,12.0,18.0,9.0,7.0,14.0
1713,A/Hawaii/7/2009,north_america,unassigned,2009.24093087,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1714,A/Aichi/218/2009,japan_korea,unassigned,2009.54757016,2009-2010,14.0,3.0,16.0,12.0,17.0,9.0,7.0,14.0
1716,A/Washington/WRAIR1057P/2009,north_america,unassigned,2009.10677618,2008-2009,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
1718,A/Georgia/24/2009,north_america,unassigned,2009.61601643,2009-2010,13.0,2.0,15.0,11.0,17.0,8.0,6.0,13.0
